station;latitude;longitude
Kamienica nad Nysą Łużycką (przystanek kolejowy);51.62;14.794744
Kamieniczki;50.674;16.5903
Kamieniec Ząbkowicki;50.5359966875441;16.897924799538323
Kamienna Góra;50.785500887823886;16.023171345065247
Kamienna Karczma;53.87705775738333;18.162452385351337
Kamienna Karczma (przystanek kolejowy);53.87669;18.161961
Kamienna Namysłowska;51.07972;17.767794
Kamienna Nowa;53.688;23.2647
Kamiennica Elbląska;54.26251;19.404722
Kamienny Potok SKM;54.45769997436275;18.55334345278693
Kamień Krajeński;53.525;17.5417
Kamień Mały;52.6418906722292;14.780909645490935
Kamień Pomorski;53.96694;14.775
Kamień Pomorski Port;53.971000000000004;14.7653
Kamień Łowicki;51.98876360994964;19.753110484247234
Kamieńczyce;50.327;20.0055
Kamieńsk;51.185885149883184;19.49803782339309
Kamiona (przystanek kolejowy);51.714;16.0083
Kamionek Wielki (przystanek kolejowy);54.15;21.6286
Kamionka Wielka;49.57786461695211;20.780517324255804
Kamionka Wielka (stacja kolejowa);49.578;20.7814
Kamionki Jezioro;53.12992220244565;18.78013538344167
Kamosowo (przystanek kolejowy);53.983000000000004;15.09.
Kamosowo Stanomino;53.976000000000006;15.9133
Kania Wąskotorowa;53.504;15.2469
Kanie;51.12451415584947;23.104932651519288
Kanie Helenowskie;52.131473036362095;20.77392864125063
Kanie Iławeckie (przystanek kolejowy);54.22223;20.523081
Kaniów;49.926104788061345;19.05249659554728
Kaplisze;50.163999999999994;23.3083
Karcino;54.108000000000004;15.3972
Karczew;52.078;21.2564
Karczmarka (przystanek kolejowy);51.36944444;15.670277777
Karczmiska;51.2160394412045;21.999263732783152
Karczyn;52.714762967817784;18.37210989028541
Kargowa;52.06694444;15.861388888
Karkowo (przystanek kolejowy);54.013999999999996;15.6606
Karlikowo;54.64206203522203;17.787265322349988
Karlikowo (przystanek kolejowy);54.641000000000005;17.7869
Karlino;54.04625479752618;15.882597994028075
Karlino Wąskotorowe;54.045;15.8847
Karmin (przystanek kolejowy);51.982;16.6561
Karnice;54.026;15.0467
Karnice Reskie;53.698;15.4514
Karnice Wąskotorowe;54.028;15.0475
Karniszyn (przystanek kolejowy);53.581;15.3556
Karnkowo;52.865;19.2483
Karolewo;54.07820292803022;21.420308258516926
Karolinówka;51.18899999999999;23.5503
Karpacz;50.782;15.7636
Karsewo (przystanek kolejowy);52.422;17.7044
Karsibór;53.34957853347323;16.397942225635084
Karsibór (przystanek kolejowy);53.349;16.3986
Karsin;53.89626654906811;17.930785980287567
Karszno;53.70399999999999;14.3158
Karszów;50.771679999999996;17.007522
Kartowice Szprotawskie;51.593;15.5317
Kartuzy;54.33394184782996;18.2060755925702
Karwica Mazurska;53.617;21.4464
Karwice;54.34;16.5358
Karwowo (przystanek kolejowy);53.376000000000005;14.4292
Karzcino (przystanek kolejowy);54.553000000000004;17.0642
Karzec;51.75477368083654;16.904501780634803
Karłowice;50.879773320727104;17.69923601673228
Karłowice (stacja kolejowa);50.8;17.6992
Karścino (przystanek kolejowy);54.052;15.7983
Kasina Wielka;49.71971143488632;20.15146639635241
Kasprowo;53.211999999999996;17.7617
Katowice;50.25781603570836;19.01704421927157
Katowice Brynów;50.24423122417981;18.983342349361397
Katowice Dąbrówka Mała;50.275;19.0667
Katowice Kostuchna;50.226000000000006;18.9781
Katowice Ligota;50.22595981397039;18.97785222913304
Katowice Muchowiec;50.22529;19.010278
Katowice Murcki;50.202;19.0231
Katowice Ochojec;50.21822393938819;18.990918770899974
Katowice Piotrowice;50.21330026526291;18.970290102615614
Katowice Podlesie;50.184;18.9603
Katowice Szopienice Południowe;50.25895114313856;19.092537610209686
Katowice Szopienice Północne;50.263999999999996;19.0914
Katowice Zawodzie;50.25745797965189;19.0565477674298
Katowice Załęże;50.26414783234959;18.9897441837798
Kawcze;54.07249837874321;16.882955759725366
Kawice (stacja kolejowa);51.233999999999995;16.4409
Kawnice;52.25014024667817;18.148580333589994
Kazimierz Biskupi;52.31730834190467;18.19432902464148
Kazimierz Biskupi (stacja kolejowa);52.317;18.1947
Kazimierz Pomorski (przystanek kolejowy);54.218999999999994;16.025
Kazimierz Wąskotorowy;52.321999999999996;18.1794
Kazimierza Wielka;50.27;20.4831
Kazimierówka;52.11113110503489;20.69827294875524
Kaława;52.367;15.5428
Kałków Łąka;50.398;17.2025
Kaługa (przystanek kolejowy);53.369;19.5189
Kały;50.8276775836346;18.081364611782167
Kałęczyn;52.708067594994404;20.746829229311853
Kałęczyn Mazurski;53.56833;21.857522
Kańczuga;49.9;22.422777777
Kaźmierz;52.518058128228034;16.563979271453302
Kaźmierz Wielkopolski;52.518;16.5661
Kcynia;52.997;17.5022
Kiekrz;52.47578976023096;16.790154869992634
Kielce;50.87535500487225;20.618641067939784
Kielce Białogon;50.85529475361647;20.574734546967658
Kielce Herbskie;50.885;20.6037
Kielce Piaski;50.888999999999996;20.6252
Kielce Ślichowice;50.888000000000005;20.5846
Kielcza;50.56398431747777;18.559268641894725
Kiernozia;51.257;19.1672
Kierzków;52.994;14.7614
Kietlanka;52.743;22.1774
Kietrz (stacja towarowa);50.076;18.0064
Kiełpin (przystanek kolejowy);53.716;17.3953
Kiełpinek (stacja kolejowa);54.354;18.5303
Kiełpino;53.183680119858046;15.652006484238928
Kiełpino Kartuskie;54.2871769788671;18.230767976475338
Kije;50.607;20.5778
Kijewo;53.923;22.4972
Kikowo;52.59748029530797;16.277386370442052
Kikół;52.912;19.1169
Kisielice;53.607;19.2542
Kiszewo (przystanek kolejowy);52.691;16.6844
Kiszkowo;52.593;17.2556
Kity;52.827;22.4207
Klarysew;52.1033;21.114172
Klecza Dolna;49.87848205799426;19.534307752549037
Klecza Górna;49.86514194478652;19.567583278354878
Kleczew (przystanek kolejowy);52.364;18.1719
Klembów;52.396453991415385;21.354449265107753
Klemensów;50.69760504335235;23.036740120983247
Klemensów (stacja kolejowa);50.696999999999996;23.0392
Klementowice;51.362458196455535;22.11088133441313
Klenica (przystanek kolejowy);51.997;15.7669
Klepacze;53.102419679162686;23.080053191324172
Kleszczele;52.56100000000001;23.3308
Kleszczewo Wielkopolskie;52.33;17.1703
Klewki;53.73646112987614;20.56804993239871
Klimki (stacja kolejowa);54.24100000000001;21.6775
Klimontów;50.52579910462836;20.030462427755296
Kliniska;53.4;14.7833
Klodzko Zagórze;50.41498379401065;16.612737631558822
Klonowo;53.515;19.9239
Klonowo koło Lidzbarka;53.24129874203079;19.748662374902107
Klonowo nad Brdą;53.442878215493316;17.959213240310618
Kluczbork;50.97089237494344;18.20087904840296
Klukowo;54.388999999999996;18.4794
Klęcino (przystanek kolejowy);54.611000000000004;17.3581
Klęczany (przystanek kolejowy);49.67;20.62
Klępicz;52.86231708853796;14.287523887878294
Klępnica;53.717467605825455;15.654931523360107
Knieje;50.248000000000005;19.3447
Knurów;50.21730518586463;18.68869150081787
Knurów Kopalnia;50.217;18.6683
Knurów Szczygłowice;50.1954279490949;18.653175345610087
Knyszyn;53.283725789733495;22.897273048856412
Kobiałki;51.946000000000005;22.0469
Kobierzyce;50.974;16.9264
Kobiór;50.06594416657171;18.923442625127834
Kobułty (przystanek kolejowy);53.79002;21.016128
Kobylany;52.043;23.5778
Kobylany Towarowe;52.037;23.5608
Kobylec;52.84842774827728;17.20097000126679
Kobylin;51.72008744355299;17.223707228090095
Kobylnica;52.446139918686896;17.080924957549147
Kobylnica Słupska;54.44301363978993;16.9897161305655
Kobyłka;52.3354473536535;21.212643554802828
Kobyłka Ossów;52.325612376156734;21.189776688274325
Kochanowice;50.69918774126928;18.747980583332854
Kochanówka Pustków;50.111000000000004;21.4928
Kociołek (stacja kolejowa);53.7194;21.8378
Kocmyrzów;50.13399999999999;20.1136
Kocmyrzów Wąskotorowy;50.136;20.1175
Koczała (przystanek kolejowy);53.896;17.0731
Kojszówka;49.6901136146743;19.72308071297769
Kokotek;50.598;18.6619
Kokotów;50.026;20.0008
Kol. Obrowo;52.96815988208733;18.883055688126227
Kol. Wólka Okopowska;51.16805434884266;23.70706387246352
Kolbudy;54.26888888;18.465
Kolbuszowa;50.246;21.7847
Kolin;53.228880000000004;15.139444
Kolno;53.409;21.9283
Kolno Wałeckie;53.351034512861254;16.357162516598027
Kolonia;53.56724140506557;21.272409352429012
Kolonia Cedry Małe;54.285;18.845
Kolonowskie;50.609295962935896;18.473108350361443
Kolosy (przystanek kolejowy);50.318000000000005;20.6125
Kolsko;51.96199619387382;15.955964103519195
Kolsko (stacja kolejowa);51.961000000000006;15.9575
Kolumna;51.61477054172785;19.195508950839304
Koluszki;51.74388059666147;19.818481145148393
Komańcza;49.33888039114771;22.072435010303668
Komańcza (stacja kolejowa);49.573;22.1236
Komańcza Letnisko;49.34678125015039;22.08138274024233
Komnino (stacja kolejowa);54.606;17.1178
Komorniki Wąskotorowe;51.151;18.4639
Komorowo Pomorskie;53.805;15.3647
Komorowo Żuławskie;54.10502971676975;19.508874692953786
Komorze (stacja kolejowa);52.12;17.633906
Komorów;52.148104299265725;20.811339610708572
Komorów Podmurynia;50.349;21.7332
Komorów Podmurzynia;50.34963871886023;21.733007725516423
Komprachcice;50.63163562850606;17.821341913561927
Konary Grabowo;52.973;17.1164
Kondratowice;50.77066944;16.929813888
Koniecpol;50.776;19.6997
Koniecpol ;50.77641911234512;19.699945668993877
Koniecpol Magdasz;50.772663050189045;19.653767049956308
Konin;52.23137787253605;18.252544396354974
Konin Czarków;52.233999999999995;18.2664
Konin Marantów;52.253;18.2689
Konin Niesłusz;52.233999999999995;18.2656
Konin Wąskotorowy;52.226000000000006;18.2453
Konin Zachód;52.23680725857378;18.222104865863308
Konin Żagański (stacja kolejowa);51.54600000000001;15.1908
Koniuchy;50.731701362566874;23.59747804306802
Konojady;53.34951169476953;19.227409473233426
Konopki;52.995;20.4606
Konopki Wielkie (stacja kolejowa);53.9083;21.8953
Konopne;50.73916797690371;23.70575845346172
Konotop;51.937;15.9094
Konotopie;52.86987872210713;19.10286952203045
Konstancin;52.084720000000004;21.114469
Konstancin (powiat jarociński) (przystanek kolejowy);52.09;17.5945
Konstantynów;52.2;23.0783
Kontrewers;51.86479543215113;19.34003195948809
Kopalina;51.020950998899785;17.40488152647254
Kopalnia Gliwice;50.277;18.6817
Kopalnia Wolica;50.027;21.3927
Kopanica;52.09506001328288;15.925675522943926
Koperniki;50.418;17.2753
Koplino (przystanek kolejowy);53.863;14.8917
Koprzywnica;50.5;20.53
Kopydłowo (przystanek kolejowy);52.457;18.1828
Kopydłówek (przystanek kolejowy);52.446999999999996;18.1961
Kopytkowo (przystanek kolejowy);53.74100000000001;18.6531
Kornatowo;53.29650204637867;18.64729335935992
Kornelin;52.18410444317318;20.207250897447263
Kornica;51.217379888600476;20.404671453740203
Koronowo;53.31;17.9497
Koronowo Wąskotorowe;53.303999999999995;17.9456
Korsze;54.17214187260538;21.13667334701739
Korwinów;50.73859655290272;19.176629235575096
Korytów;52.023;20.4958
Korzenica;50.05587871467543;22.93688062169828
Korzeńsko;51.54387444507204;16.872640535205342
Korzybie;54.29663715572745;16.873679861288082
Korzystno;54.145;15.5081
Kosewo (przystanek kolejowy);53.832;21.37551
Kosierzewo (przystanek kolejowy);54.297;16.6811
Kosin (przystanek kolejowy);53.126000000000005;15.0581
Kosina (przystanek kolejowy);50.083;22.325
Kosiorki;52.1075812460262;22.33543429404524
Kosiorki (przystanek kolejowy);52.106;22.3356
Kostki;52.4825;22.185581
Kostkowo (przystanek kolejowy);54.667;18.0367
Kostomłoty;50.9217917186265;20.615245084147716
Kostroga (przystanek kolejowy);54.38;17.6503
Kostrzyca;50.81;15.7994
Kostrzyn;52.393123887099314;17.227691379803403
Kostrzyn Towarowy;52.60621999999999;14.644306
Kostrzyn Wielkopolski;52.39333333;17.2225
Kostrzyn nad Odrą;52.591688906776106;14.647916245536745
Kostów;51.165227645555035;18.146421931515547
Koszalin (stacja kolejowa);54.189719999999994;16.169722
Koszalin Podgórze;54.18;16.1833
Koszalin Wąskotorowy;54.18600000000001;16.1692
Koszalin Żalno;54.1904;16.16981
Koszewnica;52.169419022623174;21.985677128046692
Koszwały (stacja kolejowa);54.294;18.8119
Koszęcin;50.62266201919378;18.836514426500425
Kosów Lacki;52.586999999999996;22.1411
Kotki (stacja kolejowa);54.283;21.2908
Kotla (przystanek kolejowy);51.748000000000005;16.0344
Kotlin;51.9146597115519;17.648677835687582
Kotomierz;53.28468845428798;18.121341101986705
Kotowice;51.035835009636386;17.21048735489727
Kotowo;52.22837041825158;16.482989305944376
Kotulin;50.468380652724335;18.43687536146756
Kotuń;52.176443318971224;22.068663301828753
Kotórz Mały;50.72918488296697;18.03625840766399
Kowale (przystanek kolejowy);51.086000000000006;18.4758
Kowale Oleckie;54.158282139214926;22.416316827504968
Kowalewo Pomorskie;53.1635166221774;18.868515944543148
Kowalewo Pomorskie Miasto;53.156000000000006;18.9056
Kowalskie Żelowice;50.731;16.9217
Kowalów;52.39722222;14.759444444
Kowary;50.797;15.8278
Kowary Górne;50.772;15.8563
Kowary Zdrój;50.78833;15.827794
Kowary Ścięgny;50.79;15.809
Kowary Średnie;50.7858467;15.84195805
Kowałów;52.39722161930678;14.759837872985386
Kownatki (przystanek kolejowy);51.88399999999999;22.5303
Kozia Góra;53.853456601684925;20.080560210468928
Kozia Góra Krajeńska (przystanek kolejowy);53.198;17.5956
Koziebrody;52.798;19.9961
Kozielice;53.108999999999995;14.8175
Kozienice;51.575;21.5636
Koziki;53.099;22.0411
Koziołek;52.865;19.5011
Kozuby;51.493;19.0226
Kozy;49.84950519695838;19.14211310281997
Kozy Pomorskie;53.382;15.4342
Kozy Zagroda;49.85750524170032;19.16397951209681
Kozów;51.14313943537236;15.973650705861644
Kozłowice (przystanek kolejowy);50.981;18.4069
Kozłowo;53.30966724461171;20.31184516481272
Kozłów;50.47500099949437;20.012313713946334
Kołacz;53.7;16.1525
Kołaczkowo (przystanek kolejowy);53.03;17.7822
Kołaczkowo Wąskotorowe;52.216;17.6336
Kołaki (przystanek kolejowy);53.04;22.370281
Kołbacz (przystanek kolejowy);53.303000000000004;14.8097
Kołbiel;52.04051349649479;21.4330745934448
Kołbiel (nieczynny przystanek kolejowy);52.058;21.392
Kołczygłówki (przystanek kolejowy);54.239;17.1861
Kołczyn (przystanek kolejowy);52.608000000000004;15.1269
Koło;52.21136256046035;18.631620040266984
Koło Miasto;52.208;18.64
Koło Wąskotorowe;52.211000000000006;18.6306
Kołobrzeg (stacja kolejowa);54.181999999999995;15.5697
Kołobrzeg Kostrzewno Wąskotorowe;54.173;15.5583
Kołobrzeg Lasy Miejskie;54.18600000000001;15.6733
Kołobrzeg Stadion;54.173;15.5567
Kołobrzeg Wąskotorowy;54.181000000000004;15.5697
Kołodziejewo;52.71292430681175;18.034882833218244
Kołomąć (przystanek kolejowy);53.87;15.1178
Kołątajew;51.68550631001742;17.860624212109464
Kończyce;49.85061946035752;18.62538961471984
Kończyce Radomskie;51.349027134891884;21.04569526640537
Końskie;51.190272168329;20.422884288976725
Kościan;52.078991070661246;16.64210129619158
Kościelec Kujawski;52.797;18.1728
Kościelec Wąskotorowy;50.193000000000005;20.3981
Kościelnik (przystanek kolejowy);51.08722;15.294469
Kościelniki Dolne (przystanek kolejowy);51.06084;15.284183
Kościelniki Górne (przystanek kolejowy);51.04611;15.270575
Kościelniki Średnie (przystanek kolejowy);51.068909999999995;15.291397
Kościernica;54.05372211010927;16.010437244428214
Kościernica Folwark;54.16;16.4458
Kościernica Wąskotorowa;54.156000000000006;16.4594
Kościerzyna;54.12122367388322;17.994212880203076
Koźlice (stacja kolejowa);51.453;16.2336
Koźmin Wielkopolski;51.83200336934266;17.443715144755593
Koźmin Wielkopolski (stacja kolejowa);51.83333333;17.443333333
Kożuchy Wielkie (przystanek kolejowy);54.03501;21.854725
Kożuchów;51.747034558500566;15.61348916269282
Krajenka;53.28886066312417;16.99109460689368
Kraków Balice;50.06833896462838;19.800301630017927
Kraków Batowice;50.107;19.9955
Kraków Bieżanów;50.022;20.0258
Kraków Bieżanów Drożdżownia;50.01;20.0353
Kraków Bonarka;50.029151483268436;19.945903064180172
Kraków Business Park;50.10563741063369;19.8236146047714
Kraków Dąbie;50.063;19.972
Kraków Grzegórzki;50.052;19.958
Kraków Główny;50.06555;19.947222
Kraków Główny Towarowy;50.081;19.9322
Kraków Krzemionki;50.040840901489666;19.958818277115892
Kraków Krzesławice;50.092;20.038
Kraków Lotnisko;50.071999999999996;19.7844
Kraków Lubocza;50.09;20.0738
Kraków Mydlniki;50.08378292412111;19.858811124276922
Kraków Mydlniki Wapiennik;50.09172901811481;19.843627810738816
Kraków Mydlniki-Wapiennik;50.091;19.8436
Kraków Nowa Huta;50.09023710208808;20.128315384203148
Kraków Nowa Huta Północ;50.09328438564106;20.147486900602093
Kraków Osiedle;50.08;20.0294
Kraków Prokocim;50.026;20.0008
Kraków Płaszów;50.03448848060961;19.97521541847668
Kraków Sidzina;49.98550890756821;19.87444181630387
Kraków Swoszowice;50.0002685559097;19.928105468770877
Kraków Wieczysta;50.071000000000005;19.9825
Kraków Wisła;50.051;19.9666
Kraków Zabłocie;50.047;19.9581
Kraków Zwierzyniec;50.05;19.9278
Kraków Łagiewniki;50.022;19.9335
Kraków Łobzów;50.08;19.9176
Kraków-Bieżanów;50.02156061577096;20.02962132400436
Kraków-Lubocza;50.09048406789032;20.074559183670303
Kraków-Zabłocie;50.048352836966295;19.957121404117935
Kraków-Łobzów;50.08191610133039;19.917830302071312
Kramarzyny (przystanek kolejowy);54.051;17.2344
Kramsk (stacja kolejowa);52.24;18.477777777
Krapkowice;50.479;17.9525
Krapkowice Otmęt;50.49100000000001;17.9619
Kraplewo;53.626000000000005;20.0064
Krasiejów;50.66837464371741;18.249224267376963
Krasiejów (przystanek kolejowy);50.668;18.25
Kraski;52.038657982157495;18.90614343305806
Krasnołąka;53.27259545005361;20.23232001487519
Krasnołęg (przystanek kolejowy);52.588;15.0706
Krasnystaw;50.973;23.1847
Krasnystaw Fabryczny;51.02440302779996;23.18278921745012
Krasnystaw Miasto;50.98541006122858;23.182826785906965
Krasnystaw Wąskotorowy;50.973;23.1831
Krasowiec (przystanek kolejowy);52.65;15.2208
Kraśnik;50.929638600314796;22.28317090710217
Kraśnik Dolny;51.305;15.6031
Kraśnik Fabryczny;50.96933;22.183861
Krerowo (stacja kolejowa);52.308;17.1894
Kretki;53.174;19.405
Kretlewo (przystanek kolejowy);53.823;14.8969
Kretomino;54.1653;16.215833
Krobia;51.75904427717956;16.971129278988723
Krobia Miasto;51.758;16.9717
Krobica;50.931000000000004;15.3519
Krobusz;50.41;17.7253
