station,voivodeship,latEPSG2180,lonEPSG2180,latWGS84,lonWGS84
Łąck,mazowieckie,540479.42,513639.79,52.48710763726708,19.59631836123603
Proboszczewice Płockie,mazowieckie,548339.69,532673.48,52.657619972198646,19.71488025030265
Gozdowo,mazowieckie,546959.55,540687.81,52.72980564546548,19.695615969829397
Stacja PKP Sierpc,mazowieckie,543970.27,553815.09,52.84809584423661,19.653103987122822
Szczutowo,mazowieckie,537709.6,563662.13,52.93711412662963,19.56126019121096
Płock Radziwie,mazowieckie,545565.83,517763.6,52.523788693308305,19.671808131869742
Płock,mazowieckie,548286.05,521025.97,52.552889956194825,19.71238560492554
Ciechanów Przemysłowy,mazowieckie,608781.06,556576.89,52.8637259489656,20.616387715829813
Kałęczyn,mazowieckie,617979.28,539474.6,52.708067594994404,20.74682922931185
Gąsocin,mazowieckie,616043.98,542921.14,52.73946541290268,20.719407210782734
Gołotczyzna,mazowieckie,613448.56,547736.28,52.7832979832061,20.6826372633877
Ciechanów,mazowieckie,607012.91,558757.16,52.883678714239004,20.590842819703454
Ostrołęka,mazowieckie,675319.3,579956.11,53.05617542602916,21.616836115324887
Legionowo,mazowieckie,632089.21,505668.06,52.40096692168399,20.942152497436947
Janówek Pierwszy,mazowieckie,620817.39,508078.87,52.42524284582208,20.77738087214053
Legionowo Przystanek,mazowieckie,630052.28,506791.7,52.411554303866005,20.912657976169157
Wieliszew,mazowieckie,634228.49,508753.01,52.42817270215342,20.974825543940764
Chotomów,mazowieckie,628032.28,507230.24,52.41597269055144,20.883135659902816
Legionowo Piaski,mazowieckie,632097.28,506978.23,52.41274059897532,20.942788526892727
Michałów Reginów,mazowieckie,633393.87,508077.35,52.42230442240516,20.962284352979385
Białobrzegi,mazowieckie,641775.92,508481.39,52.42382576301245,21.085673447773342
Nieporęt,mazowieckie,638090.07,509141.79,52.43070467569068,21.03176119527791
Mazewo Dworskie B,mazowieckie,619321.18,528339.89,52.60769026522769,20.762656043669274
Cieksyn,mazowieckie,612723.71,524824.92,52.57750423266087,20.664044178538628
Lubomin,mazowieckie,620099.43,530988.66,52.6313268584985,20.775109751432463
Modlin,mazowieckie,615832.89,510024.9,52.44381493138662,20.70476346282196
Pomiechówek,mazowieckie,618361.96,513351.05,52.473170764326674,20.743147057535342
Studzianki,mazowieckie,618754.44,520521.52,52.537538565852024,20.751485029504533
Mogowo,mazowieckie,619763.67,524416.28,52.57232560280145,20.767769113747146
Nowy Dwór Mazowiecki,mazowieckie,617220.58,507989.77,52.425225247314124,20.72446228622007
Wkra,mazowieckie,606480.42,525489.99,52.58474178513897,20.57213256350186
Płońsk,mazowieckie,592475.08,528665.61,52.61585529999074,20.366307291800812
Raciąż,mazowieckie,574476.32,546517.9,52.77913218091058,20.104482250468173
Arcelin,mazowieckie,589116.32,533506.09,52.659934549181976,20.318004044825468
Świercze,mazowieckie,619199.01,535230.27,52.669650752633295,20.76334161754543
Bylice,mazowieckie,618054.98,539331.55,52.706765292286725,20.747898099950934
Sulejówek-Miłosna,mazowieckie,656887.42,488556.29,52.240652892113026,21.298489401971185
Mińsk Mazowiecki,mazowieckie,674524.84,481928.5,52.175794836853235,21.553205353703273
Ząbki,mazowieckie,644099.87,493932.56,52.29246816271713,21.113586027665455
Kobyłka Ossów,mazowieckie,649182.27,497771.75,52.32561237615673,21.189776688274325
Klembów,mazowieckie,660142.91,505999.65,52.39645399141538,21.354449265107753
Dobczyn,mazowieckie,657479.45,504015.5,52.37939809301314,21.314392474221393
Kobyłka,mazowieckie,650706.48,498912.54,52.3354473536535,21.212643554802828
Krusze,mazowieckie,660311.23,509426.7,52.42719813560429,21.35856462029084
Radzymin,mazowieckie,648008.85,508707.91,52.42420913913923,21.177396377923333
Emilianów,mazowieckie,655506.23,509542.74,52.42962920176232,21.28798765866783
Jasienica Mazowiecka,mazowieckie,663151.07,508263.96,52.41591042097147,21.399738435262233
Wołomin Słoneczna,mazowieckie,653586.17,501093,52.35424227115196,21.255884969131593
Wołomin,mazowieckie,652348.05,500165.1,52.34624956074819,21.23729324701058
Zielonka,mazowieckie,646915.79,496063.59,52.310873248302315,21.15578743766902
Stacja Mokra Wieś,mazowieckie,669541.73,512924.72,52.4558406005833,21.496008034502307
Chrzęsne,mazowieckie,667972.09,511792.22,52.4461507214146,21.47235296607484
Tłuszcz,mazowieckie,665408.36,509949.06,52.43037264242942,21.433741997679014
Zielonka Bankowa,mazowieckie,646778.9,494012.17,52.292474097249205,21.152885615917143
Zagościniec,mazowieckie,655339.74,502398.25,52.36547689572651,21.2822239959526
Prabuty Góry,mazowieckie,673165.77,552070.95,52.80638171456676,21.569838735499985
Stare Bosewo,mazowieckie,672062.25,547922.21,52.769464721863315,21.55129741557695
?,mazowieckie,714509.78,546784.56,52.74405795594667,22.179003046938924
Prostyń,mazowieckie,700274.92,536805.64,52.659905347664235,21.962284152635576
Łochów,mazowieckie,682228.34,522087.69,52.53406519502847,21.687583683518106
Barchów,mazowieckie,679675.86,520232.78,52.51825043519603,21.648979303842594
Ostrówek Węgrowski,mazowieckie,686450.49,525133.36,52.5599933402239,21.751488273896065
Topór,mazowieckie,690499.6,528065.08,52.584922989395785,21.812850235160614
Sadowne Węgrowskie,mazowieckie,693826.46,530760.71,52.60795756844855,21.863486725133306
Sarnaki,mazowieckie,764301.1,502576.17,52.325372450932,22.880042323766265
PKP Patków,mazowieckie,755370.89,495987.76,52.27047741921401,22.744256131556917
Platerów,mazowieckie,760418.89,499672.78,52.30117614103242,22.820941188964493
Niemojki,mazowieckie,752480.94,494506.6,52.25851958769714,22.70087159063522
Koszewnica,mazowieckie,704109.58,482349.12,52.16941902262318,21.985677128046696
Sosnowe,mazowieckie,700920.52,482910.54,52.17563215166567,21.939427754779857
Sabinka,mazowieckie,716944.11,483350.41,52.17351289905435,22.173756000118964
Białki Siedleckie,mazowieckie,726384.69,478855.7,52.129364233687326,22.30862516602994
Kosiorki,mazowieckie,728329.9,476518.65,52.1075812460262,22.33543429404524
Borki-Kosy,mazowieckie,729953.55,474574.16,52.089450689069324,22.35779597364903
Dziewule,mazowieckie,732072.03,470805.36,52.05473060630119,22.386108395036498
Stok Lacki,mazowieckie,731415.83,482608.88,52.16097506841721,22.38457483160625
Mordy,mazowieckie,738909.68,486851.56,52.19586717127651,22.496948048312476
Krzymosze,mazowieckie,735017.44,484647.49,52.17775418033445,22.43856054956063
Radomyśl,mazowieckie,731841.14,468125.24,52.030765388807595,22.380927782143118
Cierpigórz,mazowieckie,745470.25,490561.18,52.226281022949856,22.59546442303593
Mordy Miasto,mazowieckie,740581.89,487788.07,52.20354632385345,22.522039750634498
Kotuń,mazowieckie,709748.37,483366.8,52.17644331897123,22.068663301828753
Śródborów,mazowieckie,657202.54,473043.31,52.101161032715936,21.295911252312727
Pogorzel Warszawska,mazowieckie,659883.5,472697.7,52.0972866895581,21.334868983706954
Kołbiel,mazowieckie,666818.82,466607.31,52.04051349649479,21.4330745934448
Chrosna,mazowieckie,667729.67,465901.06,52.0338926206247,21.445999831570298
Zabieżki,mazowieckie,670015.46,463257.6,52.00944421510178,21.477986303387503
Osieck,mazowieckie,665593.38,459561.16,51.97756674442306,21.411810518149792
Celestynów,mazowieckie,664014.07,468487.41,52.05824480123435,21.393108673233954
Otwock,mazowieckie,654952.53,473830.87,52.10887352712115,21.26343671983176
Świder,mazowieckie,654072.15,475189.07,52.12132511773346,21.25120255969957
Józefów,mazowieckie,653010.63,476810.91,52.136194931382995,21.23643509020692
Michalin,mazowieckie,652142.9,478154.9,52.148512649646676,21.22436448213936
Stara Wieś,mazowieckie,661817.88,471087,52.08225053704791,21.362327096969477
Nowa Iwiczna,mazowieckie,636702.91,471111.76,52.08924887421418,20.9959545143117
Ustanówek,mazowieckie,641418.65,460849.93,51.99583252072984,21.060512699951477
Czachówek Górny,mazowieckie,642671.53,457789.59,51.96800625541838,21.07748123478793
Tarczyn,mazowieckie,628634.81,458845.6,51.98092622375499,20.873609067350962
Czachówek Wschodni,mazowieckie,644478.42,458450.54,51.97347968332051,21.104051144515957
Góra Kalwaria,mazowieckie,650539.39,460380.88,51.98921833302662,21.193096531083533
Czachówek Południowy,mazowieckie,642966.2,456742.94,51.95852345161837,21.081333022664516
Tarczyn,mazowieckie,625597.94,457397.81,51.9686070855292,20.828870573084306
Zalesie Górne,mazowieckie,640029.42,464222.26,52.02649502767421,21.04166472713052
Piaseczno wiadukt,mazowieckie,638336.24,468487.87,52.065259426773245,21.01872179196158
Piaseczno,mazowieckie,638252.37,468611.49,52.06639147063818,21.017548798558924
Warszawa-Włochy,mazowieckie,630818.43,483970.65,52.206252906829114,20.915043942025484
Warszawa-Ursus Płn.,mazowieckie,629084.11,483867.14,52.20573167018991,20.88963090485051
Warszawa-Ursus,mazowieckie,628840.63,482853.78,52.196680113958614,20.885683066426044
Warszawa-Powiśle,mazowieckie,638396.37,487209.56,52.23351149584569,21.027229429361775
Warszawa Kasprzaka,mazowieckie,633676.46,486699.55,52.23009429566903,20.95793497846059
Warszawa Ochota,mazowieckie,635916.83,486290.23,52.225866674031984,20.99056338741054
Warszawa Wola,mazowieckie,633972.05,485782.69,52.22178165387762,20.961898305307585
Warszawa-Salomea Wkd,mazowieckie,631519.11,481790.07,52.186486400120124,20.92444796073672
PKP Rembertów,mazowieckie,647229.79,490106.66,52.25725517290124,21.15778811674688
Warszawa Służewiec,mazowieckie,635823.63,481211.61,52.18024341275178,20.987161431908305
Warszawa-Jeziorki,mazowieckie,636451.33,473367.3,52.10958392171612,20.99318745823078
Warszawa Dawidy,mazowieckie,636250.71,475467.43,52.1285094667674,20.99110008382993
Warszawa ZOO,mazowieckie,637636.74,490520.87,52.263463072496634,21.017459902667255
Warszawa-Okęcie,mazowieckie,635874.29,479745.34,52.167052132179144,20.98731455096468
Warszawa Anin,mazowieckie,647466.91,485287.29,52.21388043816593,21.15915707896769
Warszawa-Praga,mazowieckie,637939.92,492081.84,52.27741651111679,21.022539509725537
Warszawa Wileńska,mazowieckie,639183.82,489751.83,52.25616175654834,21.03980401365466
Warszawa Gdańska,mazowieckie,635876.13,489994.01,52.25916575150383,20.991457924936082
Warszawa Radość,mazowieckie,649454.62,482254.29,52.18608765735392,21.186898678620643
Warszawa Międzylesie,mazowieckie,648160.6,484227.19,52.20416724858331,21.168841798229966
Warszawa Żwirki i Wigury,mazowieckie,635325.27,482660.81,52.19339135907155,20.98045376037046
Warszawa Gocławek,mazowieckie,645796.76,487813.03,52.23702411759016,21.135811176229307
Olszynka Grochowska,mazowieckie,643783.53,489180.53,52.249843872384915,21.106922909674104
Warszawa Toruńska 02,mazowieckie,637223.21,493987.5,52.2947234145019,21.012814138897177
Warszawa-Falenica,mazowieckie,651171.99,479626.66,52.16200569435996,21.210836481311656
Warszawa Miedzeszyn,mazowieckie,650390.1,480828.72,52.17302200722392,21.19994372252858
Warszawa Wawer,mazowieckie,646775.48,486343.57,52.22355793108963,21.14949958433202
Warszawa Żerań,mazowieckie,636219.23,496132.69,52.31425375394352,20.99896577761276
Warszawa Wesoła,mazowieckie,651691.29,489894.59,52.25413671811852,21.223027608353707
Warszawa Wesoła ,mazowieckie,651887.92,489885.55,52.25400120635357,21.22590278609642
Wola Grzybowska 01,mazowieckie,653427.3,489814.82,52.25293827735017,21.24841136229176
Wola Grzybowska 02,mazowieckie,653758.47,489799.57,52.25270874471529,21.253253505696026
Międzyborów,mazowieckie,601740.52,467502.55,52.064336949340756,20.484620531813068
Jaktorów,mazowieckie,606231.4,470047.94,52.0863771182835,20.55092000986672
Grodzisk Mazowiecki Jordanowice,mazowieckie,612046.54,472044.59,52.103179426326136,20.6364381655098
Grodzisk Mazowiecki Piaskowa,mazowieckie,613083.94,472001.96,52.10258497097743,20.65156843645174
Grodzisk Mazowiecki Okrężna,mazowieckie,613679.52,471808.97,52.100727903142,20.660198386149343
Brzózki,mazowieckie,614873.97,472300.12,52.10489629187784,20.677800038720367
Milanówek,mazowieckie,614180.74,474553.86,52.125300278236715,20.668436066756446
Reguły,mazowieckie,627107.83,479885.8,52.17040447133761,20.85922347266542
Michałowice,mazowieckie,628638.34,480492.25,52.17550072882281,20.88182752440128
Opacz WKD,mazowieckie,630216.63,481202.97,52.18151853720842,20.905175336529968
Kanie Helenowskie,mazowieckie,621382.88,475411.37,52.13147303636209,20.773928641250627
Otrębusy,mazowieckie,620544.82,474820.53,52.126345404511035,20.76147773705642
Kazimierówka,mazowieckie,616259.37,473025.9,52.111131105034886,20.69827294875524
Tworki,mazowieckie,624667.41,479699.79,52.16928948376472,20.823478512896717
Malichy,mazowieckie,625898.95,479728.8,52.16927051290409,20.841492676779314
Piastów,mazowieckie,625932.65,481200.58,52.18249225979077,20.842532036748526
Pruszków,mazowieckie,622971.96,479535.16,52.16819024567884,20.79863323102336
Brwinów,mazowieckie,617538.63,476455.64,52.14169190807467,20.7181365519682
Komorów,mazowieckie,623896.39,477323.65,52.148104299265725,20.81133961070857
Nowa Wieś Warszawska,mazowieckie,622832.71,476446.42,52.140456594222556,20.795479878959515
Pruszków WKD,mazowieckie,624217.88,478834.62,52.161613998503896,20.816590125944447
Leonów,mazowieckie,579814.11,477541.48,52.158198823277864,20.167101770990474
Sochaczew,mazowieckie,584660.8,483966.05,52.21524145720891,20.239561774384057
Sochaczew Muzeum,mazowieckie,584561.17,484305.41,52.218308028533606,20.238188265637376
Sochaczew Miasto,mazowieckie,585170.09,485466.11,52.22865023146428,20.247394536667347
Sochaczew Chodaków,mazowieckie,586652.01,488779.15,52.258206692298394,20.26994310972932
Zwierzyniec koło Sochaczewa,mazowieckie,587715.02,490308.98,52.271792797500545,20.28591591664146
Przysucha,mazowieckie,615480.56,391437.91,51.37780106731636,20.659795295120333
Wieniawa,mazowieckie,624544.8,390057.36,51.363472293401074,20.78952524554581
Szydłowiec,mazowieckie,634325.98,373107.14,51.20886523525159,20.923605549085302
Gąsawy Plebańskie,mazowieckie,635916.67,375699.9,51.23179671191763,20.947354423280927
Brochów,mazowieckie,587514.98,495082.98,52.314747483232075,20.284225047104744
Plecewice,mazowieckie,587949.16,491532.95,52.28276002921717,20.289666940766793
Wólka Smolana,mazowieckie,588072.11,492434.58,52.29084682223016,20.291705127107466
Janówek,mazowieckie,587363.7,496207.01,52.32487764914799,20.282297843440315
Tułowice Sochaczewskie,mazowieckie,587442.68,498402.84,52.34460751791388,20.284028469182648
Seroki,mazowieckie,600365.76,482159.19,52.196358530824696,20.46889469291151
Wilcze Tułowskie,mazowieckie,588716.18,498983.3,52.34962165600657,20.30287706628405
Witanów,mazowieckie,607662.02,481154.99,52.185953518731345,20.57531704327347
Warszawa Gołąbki,mazowieckie,627325.56,484098.13,52.20821723354942,20.863989692335995
Ożarów Mazowiecki,mazowieckie,622710.39,483900.38,52.20748724035997,20.796390599471472
Płochocin,mazowieckie,616182.77,482898.51,52.199896667648524,20.700533984150603
Błonie,mazowieckie,609872.67,481268.94,52.186541700551324,20.607686702963008
Jesionka,mazowieckie,591475.67,461745.17,52.014362790677104,20.33333863639235
Sucha Żyrardowska,mazowieckie,593146.46,462673.46,52.02243104223438,20.357937281638268
Długokąty,mazowieckie,588486.42,457590.16,51.977488499584936,20.288706555109336
Puszcza Mariańska,mazowieckie,592233.72,457376.93,51.97496156229677,20.34320859592748
Mszczonów,mazowieckie,604498.17,456479.89,51.96472456937474,20.521479671722563
Radziwiłłów Mazowiecki,mazowieckie,588813.22,460279.9,52.00162080120885,20.294161797996676
Żyrardów,mazowieckie,599332.58,466132.28,52.05245456849148,20.449096868649765
Grabce,mazowieckie,598269.59,457897.82,51.978609645062846,20.43123007644602
Warka,mazowieckie,649527.21,438590.53,51.79365444892649,21.16890975729863
Chynów,mazowieckie,644490.31,450525.2,51.90224607323773,21.100893011664652
Michalczew,mazowieckie,646022.49,444218.23,51.84516139528407,21.120485482431945
Krężel,mazowieckie,645287.65,447245.55,51.87256205615221,21.111095836638285
Sułkowice,mazowieckie,643856.58,453132.8,51.925846700806105,21.092774917260183
Jastrząb,mazowieckie,638532.86,377705.04,51.24919229600245,20.985590297959686
Strzyżna,mazowieckie,650120.88,427483.21,51.693667582560856,21.172718213994926
Ruda Talubska,mazowieckie,678089.22,446458.68,51.85598049903539,21.586835482467755
Sobolew,mazowieckie,684442.63,433968.3,51.74170063474989,21.672368335746736
Życzyn,mazowieckie,690963.79,423683.81,51.64712316200112,21.761103986020306
Huta Czechy,mazowieckie,678567.02,456335.6,51.94456763609183,21.59888695361324
Wygoda,mazowieckie,687987.83,429584.79,51.70114095069793,21.721305493863984
